RAJ2000,DEJ2000,cst,type
181.592359,41.3039627,UMA,I
181.592659,40.3039627,UMA,I
181.592946,39.3039627,UMA,I
181.593217,38.3039627,UMA,I
181.593489,37.3039627,UMA,I
181.593762,36.3039627,UMA,I
181.594019,35.3039627,UMA,I
181.594261,34.3039627,UMA,I
181.594506,33.3039627,UMA,O
181.594749,32.3039627,UMA,I
181.594992,31.3039627,UMA,I
181.595220,30.3039627,UMA,I
181.595449,29.3039646,UMA,I
181.595664,28.3039627,UMA,O
180.602231,28.3038998,UMA,I
179.608941,28.3040466,UMA,O
178.615494,28.3044052,UMA,I
177.622061,28.3049736,UMA,I
176.628771,28.3057518,UMA,I
175.635309,28.3067417,UMA,I
174.641847,28.3079395,UMA,I
173.648514,28.3093472,UMA,I
172.655039,28.3109646,UMA,I
171.661534,28.3127899,UMA,I
170.668158,28.3148251,UMA,I
169.674611,28.3170643,UMA,I
168.681049,28.3195133,UMA,I
167.687602,28.3221664,UMA,I
166.693998,28.3250256,UMA,O
166.697874,29.3250198,UMA,I
166.701837,30.3250122,UMA,I
166.705871,31.3250084,UMA,I
166.710004,32.3250008,UMA,I
166.714226,33.3249931,UMA,O
165.721979,33.3280525,UMA,I
164.729849,33.3313141,UMA,I
163.737531,33.3347778,UMA,I
163.489409,33.3356781,UMA,O
163.494687,34.3356667,UMA,I
163.500094,35.3356590,UMA,I
163.505644,36.3356476,UMA,I
163.511324,37.3356361,UMA,I
163.517175,38.3356285,UMA,I
163.523169,39.3356133,UMA,O
162.532826,39.3393211,UMA,I
161.542282,39.3432312,UMA,I
160.551681,39.3473358,UMA,I
159.561166,39.3516388,UMA,I
158.570451,39.3561401,UMA,I
157.579665,39.3608322,UMA,I
156.588964,39.3657188,UMA,I
155.598049,39.3707962,UMA,I
154.607062,39.3760643,UMA,I
154.359412,39.3774109,UMA,O
154.368682,40.3773880,UMA,I
154.378224,41.3773613,UMA,O
203.203326,76.3590930,UMI,I
202.249774,76.3545530,UMI,I
201.296524,76.3502050,UMI,I
200.343675,76.3460460,UMI,I
199.390969,76.3420790,UMI,I
198.438506,76.3383030,UMI,I
197.486429,76.3347170,UMI,I
196.534424,76.3313220,UMI,I
195.820612,76.3289110,UMI,I
195.875874,75.3289950,UMI,I
195.924225,74.3290790,UMI,I
195.966912,73.3291470,UMI,I
196.004892,72.3292160,UMI,I
196.038937,71.3292690,UMI,I
196.069636,70.3293150,UMI,I
196.097474,69.3293610,UMI,I
197.066460,69.3326650,UMI,I
198.035445,69.3361660,UMI,I
199.004731,69.3398670,UMI,I
199.974174,69.3437580,UMI,I
200.943660,69.3478470,UMI,I
201.913461,69.3521270,UMI,I
202.883448,69.3565980,UMI,I
203.853507,69.3612600,UMI,I
204.823909,69.3661120,UMI,I
205.794525,69.3711550,UMI,I
206.765212,69.3763810,UMI,I
207.736287,69.3817900,UMI,I
208.707589,69.3873830,UMI,I
209.678992,69.3931580,UMI,I
210.650811,69.3991170,UMI,I
210.698834,68.3992690,UMI,I
210.742807,67.3994060,UMI,I
210.783234,66.3995360,UMI,I
210.820556,65.3996510,UMI,I
211.797666,65.4058150,UMI,I
212.774849,65.4121630,UMI,I
213.752431,65.4186860,UMI,I
214.730229,65.4253770,UMI,I
215.708142,65.4322430,UMI,I
216.686467,65.4392850,UMI,I
217.665024,65.4464870,UMI,I
218.643708,65.4538570,UMI,I
219.622822,65.4613950,UMI,I
220.602207,65.4690930,UMI,I
221.581722,65.4769440,UMI,I
222.561679,65.4849620,UMI,I
223.541922,65.4931260,UMI,I
224.522339,65.5014500,UMI,I
225.503196,65.5099180,UMI,I
226.484370,65.5185390,UMI,I
227.465715,65.5273060,UMI,I
228.447547,65.5362170,UMI,I
229.429707,65.5452650,UMI,I
230.412041,65.5544430,UMI,I
231.394872,65.5637660,UMI,I
232.378049,65.5732190,UMI,I
233.361411,65.5828020,UMI,I
234.345316,65.5925140,UMI,I
235.329566,65.6023480,UMI,I
235.268311,66.6020350,UMI,I
235.201921,67.6017000,UMI,I
235.129638,68.6013410,UMI,I
235.050630,69.6009440,UMI,I
236.031589,69.6108630,UMI,I
237.013149,69.6209030,UMI,I
237.995167,69.6310580,UMI,I
238.977499,69.6413190,UMI,I
239.960446,69.6516950,UMI,I
240.943879,69.6621860,UMI,I
241.927614,69.6727680,UMI,I
242.911979,69.6834560,UMI,I
243.896856,69.6942440,UMI,I
244.882079,69.7051240,UMI,I
245.867958,69.7161030,UMI,I
246.854325,69.7271580,UMI,I
247.841062,69.7383040,UMI,I
247.741927,70.7377470,UMI,I
247.632379,71.7371220,UMI,I
247.510586,72.7364350,UMI,I
247.374315,73.7356570,UMI,I
247.220707,74.7347870,UMI,I
248.203211,74.7459640,UMI,I
249.186431,74.7572170,UMI,I
250.170164,74.7685550,UMI,I
251.154784,74.7799610,UMI,I
252.140092,74.7914350,UMI,I
253.126002,74.8029780,UMI,I
254.112739,74.8145830,UMI,I
255.100249,74.8262560,UMI,I
256.088304,74.8379750,UMI,I
257.077245,74.8497540,UMI,I
258.066989,74.8615800,UMI,I
259.057274,74.8734510,UMI,I
260.048475,74.8853680,UMI,I
261.040449,74.8973240,UMI,I
261.536637,74.9033130,UMI,I
261.346436,75.9021680,UMI,I
261.127882,76.9008480,UMI,I
260.873909,77.8993150,UMI,I
260.575019,78.8975140,UMI,I
260.217904,79.8953480,UMI,I
261.205931,79.9073100,UMI,I
262.194957,79.9193040,UMI,I
263.185301,79.9313350,UMI,I
264.176789,79.9433900,UMI,I
265.169306,79.9554670,UMI,I
266.163139,79.9675670,UMI,I
267.158146,79.9796830,UMI,I
267.656021,79.9857480,UMI,I
267.210303,80.9830400,UMI,I
266.654806,81.9796600,UMI,I
265.942897,82.9753260,UMI,I
264.997416,83.9695660,UMI,I
263.680744,84.9615330,UMI,I
261.722231,85.9495700,UMI,I
262.696524,85.9615780,UMI,I
263.673534,85.9736180,UMI,I
264.653520,85.9856870,UMI,I
265.636425,85.9977800,UMI,I
266.622076,86.0098880,UMI,I
267.610816,86.0220110,UMI,I
268.602591,86.0341490,UMI,I
269.597224,86.0462880,UMI,I
270.595035,86.0584410,UMI,I
271.595907,86.0705870,UMI,I
272.599725,86.0827330,UMI,I
273.606834,86.0948710,UMI,I
274.617147,86.1070020,UMI,I
275.630436,86.1191100,UMI,I
276.647100,86.1312100,UMI,I
277.666998,86.1432880,UMI,I
278.690014,86.1553340,UMI,I
279.716434,86.1673510,UMI,I
280.746174,86.1793370,UMI,I
281.779061,86.1912840,UMI,I
282.815466,86.2031860,UMI,I
283.855248,86.2150500,UMI,I
284.898262,86.2268520,UMI,I
285.944796,86.2386090,UMI,I
286.994763,86.2503130,UMI,I
288.048019,86.2619400,UMI,I
289.104852,86.2735140,UMI,I
290.165148,86.2850110,UMI,I
291.228734,86.2964320,UMI,I
292.295952,86.3077770,UMI,I
293.366661,86.3190380,UMI,I
294.440689,86.3302150,UMI,I
295.518379,86.3413010,UMI,I
296.599560,86.3522870,UMI,I
297.684030,86.3631740,UMI,I
298.772191,86.3739550,UMI,I
299.863844,86.3846360,UMI,I
300.958815,86.3951950,UMI,I
302.057389,86.4056400,UMI,I
303.159456,86.4159620,UMI,I
304.264841,86.4261630,UMI,I
305.373802,86.4362340,UMI,I
306.486196,86.4461670,UMI,I
307.601794,86.4559630,UMI,I
308.720970,86.4656220,UMI,I
308.331356,86.6306300,UMI,I
309.458827,86.6401900,UMI,I
310.589704,86.6495970,UMI,I
311.724243,86.6588590,UMI,I
